epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,2670.18,0.95254,1.07364,1.32647,0.52785,0.37467,0.41115,0.27693,1.16012,1.41549,1.60231,0.000369054,0.000369054,0.000369054
62,2716.2,0.92952,1.0337,1.27521,0.46327,0.40918,0.4069,0.26877,1.15512,1.47486,1.56567,0.000360055,0.000360055,0.000360055
63,2763.53,0.9516,1.07994,1.31381,0.69827,0.33515,0.39588,0.26156,1.22454,1.52364,1.6359,0.000351056,0.000351056,0.000351056
64,2810.08,0.94721,1.07507,1.31668,0.59285,0.37856,0.38792,0.26164,1.2384,1.6038,1.64189,0.000342057,0.000342057,0.000342057
65,2854.48,0.92562,1.04028,1.28637,0.59872,0.38868,0.39874,0.27794,1.18193,1.46364,1.59399,0.000333058,0.000333058,0.000333058
66,2899.75,0.9406,1.06609,1.30601,0.63943,0.3646,0.39459,0.26956,1.17168,1.44356,1.58555,0.000324058,0.000324058,0.000324058
67,2945.55,0.9534,1.08065,1.3112,0.62546,0.4046,0.42794,0.28173,1.21522,1.47139,1.61334,0.000315059,0.000315059,0.000315059
68,2991.61,0.94155,1.05764,1.32038,0.38908,0.43327,0.41468,0.28045,1.21615,1.43187,1.63958,0.00030606,0.00030606,0.00030606
69,3034.6,0.91641,1.01816,1.28992,0.60845,0.40053,0.40917,0.27379,1.18172,1.49904,1.61021,0.000297061,0.000297061,0.000297061
70,3077.94,0.91099,1.01676,1.28311,0.45999,0.36781,0.39883,0.26936,1.185,1.45994,1.61765,0.000288062,0.000288062,0.000288062
71,3121.44,0.91482,1.00583,1.2849,0.64788,0.35962,0.41673,0.29073,1.17249,1.3347,1.62677,0.000279063,0.000279063,0.000279063
72,3166.12,0.91569,1.02023,1.28331,0.62596,0.35794,0.40632,0.27268,1.20414,1.45071,1.60291,0.000270064,0.000270064,0.000270064
73,3209.45,0.88766,0.97867,1.27108,0.52742,0.42108,0.40683,0.28311,1.15443,1.44358,1.56822,0.000261065,0.000261065,0.000261065
74,3254.7,0.91288,1.00535,1.28061,0.60467,0.38827,0.40216,0.26772,1.20289,1.52977,1.60225,0.000252066,0.000252066,0.000252066
75,3299.49,0.90252,1.00051,1.26329,0.51533,0.39689,0.40555,0.27423,1.19591,1.52112,1.61261,0.000243067,0.000243067,0.000243067
76,3343.43,0.88996,0.9595,1.2612,0.54002,0.43122,0.40531,0.26756,1.18736,1.41878,1.59669,0.000234068,0.000234068,0.000234068
77,3387.12,0.89285,0.97818,1.27265,0.57712,0.41035,0.3996,0.2646,1.18022,1.53164,1.59873,0.000225068,0.000225068,0.000225068
78,3431.16,0.89873,0.98007,1.28011,0.62214,0.37734,0.40731,0.27687,1.15945,1.47594,1.55722,0.000216069,0.000216069,0.000216069
79,3474.89,0.89037,0.97048,1.28118,0.60037,0.3574,0.39074,0.26186,1.16988,1.44083,1.58422,0.00020707,0.00020707,0.00020707
