epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,215.512,0.9441,1.12641,1.24422,0.7457,0.33781,0.37966,0.26478,1.17683,1.49128,1.51111,0.000495041,0.000495041,0.000495041
25,224.064,0.92588,1.08415,1.22805,0.54687,0.31956,0.36106,0.24959,1.10399,1.3882,1.4214,0.000477043,0.000477043,0.000477043
26,232.714,0.91273,1.0351,1.21985,0.50636,0.37057,0.37037,0.25064,1.13789,1.36275,1.45641,0.000459045,0.000459045,0.000459045
27,241.599,0.91793,1.03261,1.21735,0.81654,0.30457,0.37772,0.26029,1.22001,1.4386,1.532,0.000441047,0.000441047,0.000441047
28,250.275,0.89521,1.04302,1.20626,0.5994,0.36582,0.37788,0.26844,1.11338,1.3907,1.44728,0.000423049,0.000423049,0.000423049
29,258.784,0.88301,1.00528,1.19675,0.62005,0.36683,0.41786,0.29025,1.13137,1.31352,1.44637,0.00040505,0.00040505,0.00040505
30,267.394,0.86264,0.96751,1.1586,0.5677,0.39602,0.41764,0.27952,1.14048,1.40544,1.44966,0.000387052,0.000387052,0.000387052
31,275.843,0.87431,0.96051,1.17216,0.55867,0.34905,0.3851,0.27068,1.16419,1.34125,1.42717,0.000369054,0.000369054,0.000369054
32,284.773,0.85826,0.9388,1.16958,0.57388,0.3744,0.41326,0.28955,1.11882,1.34799,1.42264,0.000351056,0.000351056,0.000351056
33,293.454,0.85855,0.94844,1.17521,0.55389,0.37763,0.39844,0.27357,1.12452,1.34756,1.45354,0.000333058,0.000333058,0.000333058
34,302.148,0.83715,0.91621,1.15713,0.53772,0.38732,0.38622,0.27077,1.13097,1.33368,1.45136,0.000315059,0.000315059,0.000315059
35,310.589,0.85292,0.8884,1.16837,0.55769,0.36619,0.38248,0.25885,1.12711,1.38951,1.42237,0.000297061,0.000297061,0.000297061
36,319.218,0.84211,0.89577,1.15847,0.54798,0.40595,0.39233,0.268,1.12005,1.29993,1.41638,0.000279063,0.000279063,0.000279063
37,327.784,0.79486,0.83838,1.12734,0.55362,0.4398,0.40611,0.28237,1.0837,1.27956,1.4138,0.000261065,0.000261065,0.000261065
38,336.828,0.8208,0.8611,1.13516,0.49946,0.45246,0.41137,0.2847,1.1023,1.33245,1.41785,0.000243067,0.000243067,0.000243067
39,345.998,0.77737,0.83211,1.1267,0.53557,0.40157,0.40636,0.2808,1.12356,1.28546,1.43757,0.000225068,0.000225068,0.000225068
40,354.603,0.79885,0.83302,1.13218,0.58017,0.35998,0.3855,0.27522,1.07078,1.32441,1.40627,0.00020707,0.00020707,0.00020707
41,401.879,0.76662,0.84408,1.10205,0.54716,0.368,0.38418,0.27771,1.03686,1.2615,1.39291,0.000189072,0.000189072,0.000189072
