epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,255.881,1.19917,2.17473,1.28394,0.59476,0.36243,0.38572,0.22849,1.34696,2.12973,1.41546,0.000302552,0.000302552,0.000302552
2,497.847,1.4236,2.21746,1.44009,0.46199,0.3227,0.33205,0.18468,1.51686,2.17341,1.56703,0.000593562,0.000593562,0.000593562
3,733.428,1.48434,2.29129,1.48995,0.41076,0.34543,0.32685,0.18914,1.50585,2.11001,1.54304,0.000872574,0.000872574,0.000872574
4,943.746,1.47089,2.22706,1.4709,0.46594,0.34868,0.35655,0.21345,1.47401,2.03063,1.52539,0.000855005,0.000855005,0.000855005
5,1151.9,1.41527,2.1155,1.43815,0.54718,0.36431,0.39227,0.2328,1.41383,1.96573,1.48581,0.000837007,0.000837007,0.000837007
6,1361.05,1.37313,2.0093,1.42091,0.50123,0.42841,0.43735,0.27347,1.32841,1.75939,1.41724,0.000819009,0.000819009,0.000819009
7,1571.4,1.32368,1.91033,1.38517,0.53782,0.4292,0.4621,0.28391,1.35061,1.73457,1.43213,0.000801011,0.000801011,0.000801011
8,1785.56,1.30502,1.86031,1.3682,0.52342,0.45028,0.45904,0.29266,1.3016,1.7419,1.39043,0.000783013,0.000783013,0.000783013
9,1993.92,1.28197,1.79722,1.35307,0.58817,0.43623,0.4846,0.31591,1.27648,1.63845,1.3691,0.000765014,0.000765014,0.000765014
10,2201.57,1.26164,1.75151,1.33802,0.53153,0.45815,0.4769,0.3114,1.30496,1.64637,1.37558,0.000747016,0.000747016,0.000747016
11,2408.45,1.25833,1.70522,1.32752,0.57647,0.45984,0.488,0.32612,1.23003,1.6096,1.34502,0.000729018,0.000729018,0.000729018
12,2615.78,1.20475,1.64245,1.30003,0.62181,0.47367,0.52124,0.3475,1.23569,1.53785,1.33252,0.00071102,0.00071102,0.00071102
13,2823.63,1.19562,1.59194,1.29762,0.59296,0.47434,0.50222,0.3299,1.24185,1.60321,1.34844,0.000693022,0.000693022,0.000693022
14,3031.8,1.19605,1.56708,1.28853,0.56815,0.48621,0.5232,0.34571,1.21859,1.49429,1.33479,0.000675023,0.000675023,0.000675023
15,3239.92,1.18031,1.52826,1.27248,0.65371,0.45937,0.53132,0.34762,1.22464,1.50358,1.33727,0.000657025,0.000657025,0.000657025
16,3447.57,1.14495,1.48612,1.25736,0.63728,0.47465,0.5345,0.35254,1.21999,1.50204,1.32499,0.000639027,0.000639027,0.000639027
17,3660.78,1.14205,1.44439,1.25043,0.66527,0.50201,0.56006,0.37681,1.20472,1.42057,1.3198,0.000621029,0.000621029,0.000621029
18,3869.64,1.12801,1.41856,1.24271,0.64338,0.49961,0.55131,0.37016,1.2072,1.4403,1.31467,0.000603031,0.000603031,0.000603031
19,4077.39,1.1199,1.39995,1.23567,0.61334,0.53987,0.57471,0.38258,1.18735,1.38019,1.30863,0.000585032,0.000585032,0.000585032
20,4285.57,1.10513,1.3771,1.23143,0.60325,0.52605,0.55994,0.3774,1.19904,1.41931,1.31238,0.000567034,0.000567034,0.000567034
21,4493.26,1.09262,1.33628,1.21154,0.63967,0.54204,0.58402,0.39207,1.20499,1.36387,1.32624,0.000549036,0.000549036,0.000549036
22,4701.66,1.06544,1.30864,1.20266,0.67568,0.49562,0.57023,0.38999,1.17935,1.36225,1.28345,0.000531038,0.000531038,0.000531038
23,4909.07,1.07057,1.30779,1.2049,0.62211,0.54356,0.57728,0.39393,1.16288,1.34629,1.29318,0.00051304,0.00051304,0.00051304
24,5117.24,1.04358,1.25127,1.18924,0.68128,0.51587,0.57934,0.39202,1.15009,1.34923,1.27303,0.000495041,0.000495041,0.000495041
25,5329.47,1.03803,1.2123,1.18179,0.67144,0.53039,0.58002,0.39868,1.16097,1.34852,1.28974,0.000477043,0.000477043,0.000477043
26,5538.7,1.03838,1.20781,1.18037,0.68478,0.52775,0.59485,0.40549,1.14485,1.32272,1.27394,0.000459045,0.000459045,0.000459045
27,5747,1.02763,1.17706,1.16984,0.67445,0.5379,0.58669,0.39509,1.17973,1.35691,1.30637,0.000441047,0.000441047,0.000441047
28,5954.74,1.02496,1.17995,1.1787,0.66101,0.52422,0.58762,0.4038,1.14464,1.3372,1.2779,0.000423049,0.000423049,0.000423049
29,6163.66,1.00676,1.14255,1.16221,0.6612,0.53691,0.59521,0.40958,1.13682,1.32276,1.27153,0.00040505,0.00040505,0.00040505
30,6371.98,1.00232,1.12686,1.15644,0.64433,0.58686,0.61516,0.41813,1.14793,1.27161,1.26399,0.000387052,0.000387052,0.000387052
31,6579.87,0.99544,1.10159,1.14944,0.67744,0.558,0.60401,0.41633,1.13423,1.27065,1.26115,0.000369054,0.000369054,0.000369054
32,6788.17,0.97451,1.0714,1.13595,0.66416,0.5601,0.61114,0.42377,1.14567,1.28581,1.26886,0.000351056,0.000351056,0.000351056
33,6997.18,0.9661,1.0391,1.13018,0.7,0.53783,0.61022,0.41866,1.14221,1.28822,1.26209,0.000333058,0.000333058,0.000333058
34,7214.49,0.95959,1.02564,1.1268,0.71533,0.54282,0.62136,0.42432,1.13733,1.2547,1.26935,0.000315059,0.000315059,0.000315059
35,7423.05,0.95281,1.01438,1.12557,0.71466,0.53548,0.61596,0.42712,1.12511,1.26919,1.25975,0.000297061,0.000297061,0.000297061
36,7631.9,0.95128,0.99449,1.12151,0.67674,0.56387,0.61476,0.42833,1.13104,1.26824,1.26769,0.000279063,0.000279063,0.000279063
37,7840.32,0.93753,0.98044,1.11748,0.68283,0.57,0.62399,0.43713,1.11656,1.27228,1.2509,0.000261065,0.000261065,0.000261065
38,8049.36,0.93151,0.9708,1.10745,0.70862,0.55021,0.6181,0.43573,1.11465,1.26458,1.24972,0.000243067,0.000243067,0.000243067
39,8258.32,0.91571,0.92701,1.09993,0.71119,0.56337,0.61959,0.43084,1.12584,1.25399,1.26115,0.000225068,0.000225068,0.000225068
40,8466.79,0.91159,0.93024,1.09693,0.68599,0.55695,0.62162,0.43366,1.11709,1.26603,1.25281,0.00020707,0.00020707,0.00020707
41,8662.27,0.86948,0.81559,1.05914,0.72448,0.54415,0.61441,0.42737,1.12421,1.27726,1.262,0.000189072,0.000189072,0.000189072
42,8857.89,0.85361,0.76118,1.04808,0.71401,0.54543,0.61493,0.42864,1.12399,1.27095,1.26195,0.000171074,0.000171074,0.000171074
